-4.611261053468422577e-03,1.949833237105489947e-01,6.287652866508479030e-03,-2.896275229730888023e-01
-7.115945792574435158e-04,1.948899682621463292e-01,4.951024070467026361e-04,-2.876155846633999258e-01
3.186204785985483068e-03,1.948837406927024507e-01,-5.257209286221297198e-03,-2.874583625928168185e-01
7.083879599839530000e-03,1.949633665649249670e-01,-1.100637653807763454e-02,-2.891444618064054062e-01
1.098314693113803045e-02,-1.951241129657576012e-01,-1.678926577420574232e-02,2.927327206981885643e-01
7.080664671822878113e-03,-1.948843895473691412e-01,-1.093461136024197200e-02,2.873968945078073656e-01
3.182976880875495497e-03,-1.947178064503604089e-01,-5.186673470085820248e-03,2.838625096001050063e-01
-7.113792481317129240e-04,1.955759652330216758e-01,4.905767219162762705e-04,-3.028340406963409004e-01
3.200140056528721563e-03,-1.946472121063229088e-01,-5.566104092010540350e-03,2.823356157666537247e-01
-6.928041855977368213e-04,-1.945596030193610937e-01,8.060822332253692046e-05,2.805119276562043074e-01
-4.583996245984959736e-03,1.956394180701432894e-01,5.690846776446621680e-03,-3.043451030058518803e-01
-6.712078845820933920e-04,1.955666582026457101e-01,-3.960552836704198110e-04,-3.026222065083017387e-01
3.240125279470821434e-03,-1.946451607584452625e-01,-6.448499413836454586e-03,2.822747013006727812e-01
-6.527779356980852044e-04,-1.945431498578134577e-01,-8.030053878229984066e-04,2.801599957337139180e-01
-4.543640932854353491e-03,1.956659758923773307e-01,4.800194526851278565e-03,-3.049375194578987647e-01
-6.303214150068072244e-04,-1.946045916827284228e-01,-1.298555862306691178e-03,2.814695094858999935e-01
-4.522413248661375645e-03,-1.945862158809671949e-01,4.330834327411305085e-03,2.810469559493939951e-01
-8.414137566280718850e-03,1.955564963541399914e-01,9.951773446399185541e-03,-3.025543684077758866e-01
-4.503007639197920131e-03,1.954285266736030813e-01,3.900686078243668919e-03,-2.995162123330539772e-01
-5.944371057258583668e-04,-1.948591528509004966e-01,-2.089638168417409791e-03,2.869440102186255892e-01
-4.491620162743868716e-03,-1.948285325897658460e-01,3.649242035955100466e-03,2.862722042482556128e-01
-8.388190814539182860e-03,-1.948856086051571346e-01,9.374686120920213209e-03,2.874500019664911754e-01
-1.228590298664232472e-02,-1.950235869569948433e-01,1.512368616025003623e-02,2.904451809811799956e-01
-1.618637472578222936e-02,-1.952277238002659843e-01,2.093258977987363934e-02,2.951955858430230784e-01
-2.009092920178753849e-02,1.947456143026028430e-01,2.683650149673409702e-02,-2.834793560186490424e-01
-1.619601691573549496e-02,-1.958151282022205786e-01,2.116691437636111783e-02,3.096644891391888699e-01
-2.011231947977989987e-02,-1.959963219356668507e-01,2.736020415914489079e-02,3.157322623639271519e-01
-2.403224591849323355e-02,-1.961637013739183644e-01,3.367484940642344327e-02,3.232643987284831155e-01
-2.795551994597161860e-02,1.934404727122480683e-01,4.014013738099309059e-02,-2.469554778372871073e-01
-3.367312540055747427e-03,1.952271257465810761e-01,5.312481342032556765e-03,-2.950153739418380217e-01
5.372299748758677107e-04,1.951521737957953861e-01,-5.878261368042038762e-04,-2.933485141972296817e-01
4.440273450791780430e-03,-1.950834032936500095e-01,-6.454796420748796539e-03,2.918303118130829432e-01
5.386053849187749654e-04,-1.949894817701737504e-01,-6.181901844871384721e-04,2.897805665818026788e-01
-3.361184250484698655e-03,-1.949810811321733839e-01,5.177421147148915208e-03,2.895845153493947777e-01
-7.260805873128162169e-03,1.951862037395196148e-01,1.096911145413681163e-02,-2.941272334680499201e-01
-3.357081798337775702e-03,-1.952123757557528427e-01,5.086566784775811874e-03,2.946864979106412763e-01
-7.261329313452830059e-03,-1.952810485073304125e-01,1.098029674298863986e-02,2.962716085726915249e-01
-1.116695028359944442e-02,1.948086920651379561e-01,1.690572891444246800e-02,-2.855424654130813700e-01
-7.270776442296678077e-03,1.945482459250064966e-01,1.119487960618083949e-02,-2.800316548877284650e-01
-3.379811523796544259e-03,1.943659077008672575e-01,5.594246508426270470e-03,-2.763237654106549535e-01
5.075066302207970059e-04,1.942738289794148920e-01,6.777120021317362131e-05,-2.744565442378753550e-01
4.392983209809089851e-03,1.942767807117355416e-01,-5.421359684544338475e-03,-2.744399628148249115e-01
8.278518824043804014e-03,-1.957973363237205389e-01,-1.091015894084083199e-02,3.082408627508698706e-01
4.362572097569392127e-03,1.945303104108399017e-01,-4.745341685823432909e-03,-2.798443616487053531e-01
8.253178305786194879e-03,-1.955984873265671775e-01,-1.034222891879754344e-02,3.035417872538646589e-01
4.341208559254849941e-03,1.947590061737873024e-01,-4.271393173720248321e-03,-2.847629832438097197e-01
8.236388682730598487e-03,1.948268220682746188e-01,-9.966652838596443478e-03,-2.861484114820875835e-01
